timestamp,open,high,low,close,adj_close,volume
2024-07-15,498.63,506.6799,493.37,496.16,494.4669,12539160
2024-07-16,501.5,503.9499,485.79,489.79,488.1186,14075830
2024-07-17,479.17,479.17,459.12,461.99,460.4135,28076600
2024-07-18,475.0,479.2393,464.54,475.85,474.2262,19267160
2024-07-19,476.06,486.71,475.71,476.79,475.163,15149420
2024-07-22,486.575,492.06,483.9,487.4,485.7368,12023090
2024-07-23,489.84,495.22,487.72,488.69,487.0224,9455527
2024-07-24,472.305,476.3,460.58,461.27,459.696,17649740
2024-07-25,463.26,463.548,442.65,453.41,451.8628,18240490
2024-07-26,464.195,469.77,459.42,465.7,464.1109,14222390
2024-07-29,469.88,473.96,465.02,465.71,464.1208,11339630
2024-07-30,467.0,472.73,456.7,463.19,461.6094,11390440
2024-07-31,471.02,476.5,466.75,474.83,473.2097,24285779
2024-08-01,521.0,527.1709,492.1,497.74,496.0415,43083078
2024-08-02,489.0,501.145,476.15,488.14,486.4743,24044660
2024-08-05,451.345,483.48,450.8,475.73,474.1066,21396189
2024-08-06,479.0,502.56,478.65,494.09,492.404,20954961
2024-08-07,503.13,510.15,486.86,488.92,487.2516,20105311
2024-08-08,497.5,509.96,494.72,509.63,507.8909,16156840
2024-08-09,507.71,518.34,505.7,517.77,516.0032,13696640
2024-08-12,516.86,518.02,509.1,515.95,514.1894,9767422
2024-08-13,520.01,531.4999,518.15,528.54,526.7364,13743840
2024-08-14,528.06,534.0,523.13,526.76,524.9625,11444190
2024-08-15,531.79,539.77,526.7,537.33,535.4964,13482140
2024-08-16,531.9,533.66,524.66,527.42,525.6202,14776680
2024-08-19,526.87,531.66,522.76,529.28,527.4739,9879713
2024-08-20,528.35,531.09,525.88,526.73,524.9326,7944391
2024-08-21,527.15,539.4,526.935,535.16,533.3338,13423290
2024-08-22,537.0,544.23,528.59,531.93,530.1149,15708290
2024-08-23,536.92,539.87,525.06,528.0,526.1983,11323940
2024-08-26,527.6,528.0,514.95,521.12,519.3417,9584002
2024-08-27,518.98,524.01,515.31,519.1,517.3286,6282720
2024-08-28,517.675,521.085,512.45,516.78,515.0165,9106077
2024-08-29,519.05,527.2,515.6789,518.22,516.4516,8317424
2024-08-30,521.35,523.54,515.2,521.31,519.5311,9157541
2024-09-03,519.64,525.49,508.618,511.76,510.0137,12448000
2024-09-04,506.07,516.59,504.07,512.74,510.9903,8335207
2024-09-05,511.72,521.6295,511.15,516.86,515.0963,8640888
2024-09-06,521.88,524.5849,498.25,500.27,498.5629,14744520
