sma_5,sma_10,sma_20,sma_50,ema_12,ema_26,rsi_14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_percent,vol_sma,vol_ratio,price_vol,momentum_1,momentum_5,momentum_10,hl_spread
308.38,304.714,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,8.5,2.410000000000025,-5.789999999999964,0.021408432233951783
308.38,304.714,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,8.5,2.410000000000025,-5.789999999999964,0.02572403674406736
308.38,304.714,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,-3.089999999999975,2.410000000000025,-5.789999999999964,0.01793995425699833
308.38,304.714,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,-3.8100000000000023,2.410000000000025,-5.789999999999964,0.0245254712673669
308.38,304.714,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,-0.3100000000000023,2.410000000000025,-5.789999999999964,0.015376579282426419
308.862,304.714,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,1.1200000000000045,2.410000000000025,-5.789999999999964,0.020622580750089554
306.31800000000004,304.714,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,-6.6299999999999955,-12.71999999999997,-5.789999999999964,0.021068816489361625
303.88800000000003,304.714,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,-2.5200000000000387,-12.150000000000034,-5.789999999999964,0.014181306155290393
302.28200000000004,304.714,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,0.3100000000000023,-8.03000000000003,-5.789999999999964,0.017683110619913695
301.04800000000006,304.714,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,1.5500000000000114,-6.170000000000016,-5.789999999999964,0.015692676750849534
299.408,304.135,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,-0.9099999999999682,-8.199999999999989,-5.789999999999964,0.013066871637202234
299.4240000000001,302.871,297.13050000000004,291.6384,303.9375,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,1.6499999999999773,0.07999999999998408,-12.639999999999986,0.012280643445892027
300.2180000000001,302.053,297.13050000000004,291.6384,303.67788461538464,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,1.3700000000000045,3.9700000000000273,-8.180000000000007,0.015645326716294573
300.0660000000001,301.17400000000004,297.13050000000004,291.6384,302.7782100591716,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,-4.420000000000016,-0.7599999999999909,-8.79000000000002,0.032173051740925926
298.4980000000001,299.773,297.13050000000004,291.6384,301.16617774237596,294.08423076923077,34.755512943432436,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,-5.529999999999973,-7.839999999999975,-14.009999999999991,0.023297981525829636
295.2700000000001,297.33900000000006,297.13050000000004,291.6384,298.385227320472,294.08423076923077,28.079845076716815,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,-9.210000000000036,-16.140000000000043,-24.340000000000032,0.03384082800522797
292.24000000000007,295.83200000000005,297.13050000000004,291.6384,296.4382692711686,294.08423076923077,32.105482922523464,-2.376745099387051,-6.106223256025664,3.7294781566386126,318.58867184664,275.67232815336007,0.04048974579612309,1621009.6,0.7749337203184977,10.729085923320085,2.640000000000043,-15.149999999999977,-15.069999999999993,0.024953627550484705
