timestamp,open,high,low,close,adj_close,volume
2024-07-15,130.56,131.39,127.18,128.44,128.3994,208326203
2024-07-16,128.44,129.04,124.58,126.36,126.3201,214769500
2024-07-17,121.35,121.85,116.72,117.99,117.9527,390086219
2024-07-18,121.85,122.4,116.56,121.09,121.0518,320979500
2024-07-19,120.35,121.6,117.37,117.93,117.8928,217223812
2024-07-22,120.35,124.07,119.86,123.54,123.501,258068891
2024-07-23,122.78,124.69,122.1,122.59,122.5513,173911016
2024-07-24,119.17,119.95,113.44,114.25,114.2139,327776906
2024-07-25,113.04,116.63,106.3,112.28,112.2445,460067000
2024-07-26,116.19,116.2,111.58,113.06,113.0243,293399094
2024-07-29,113.69,116.28,111.3,111.59,111.5548,248152094
2024-07-30,111.52,111.99,102.54,103.73,103.6972,486833312
2024-07-31,112.9,118.34,110.88,117.02,116.983,473174219
2024-08-01,117.53,120.16,106.8104,109.21,109.1755,523462312
2024-08-02,103.76,108.72,101.37,107.27,107.2361,482027500
2024-08-05,92.06,103.41,90.69,100.45,100.4183,552842375
2024-08-06,103.84,107.71,100.55,104.25,104.2171,409012094
2024-08-07,107.81,108.8,98.69,98.91,98.8788,411440375
2024-08-08,102.0,105.5,97.52,104.97,104.9368,391910031
2024-08-09,105.64,106.6,103.43,104.75,104.7169,290844188
2024-08-12,106.32,111.07,106.26,109.02,108.9856,325559906
2024-08-13,112.44,116.23,111.58,116.14,116.1033,312646688
2024-08-14,118.53,118.6,114.07,118.08,118.0427,339246406
2024-08-15,118.76,123.24,117.47,122.86,122.8212,318086688
2024-08-16,121.94,125.0,121.18,124.58,124.5407,302589875
2024-08-19,124.28,130.0,123.42,130.0,129.9589,318333594
2024-08-20,128.4,129.88,125.89,127.25,127.2098,300087406
2024-08-21,127.315,129.35,126.66,128.5,128.4594,257883594
2024-08-22,130.02,130.75,123.1,123.74,123.7009,376189094
2024-08-23,125.86,129.6,125.22,129.37,129.3291,323230312
2024-08-26,129.57,131.26,124.37,126.46,126.4201,331964719
2024-08-27,125.05,129.2,123.88,128.3,128.2595,303134594
2024-08-28,128.12,128.33,122.64,125.61,125.5703,448101094
2024-08-29,121.355,124.43,116.71,117.59,117.5529,453023281
2024-08-30,119.53,121.75,117.22,119.37,119.3323,333751625
2024-09-03,116.01,116.21,107.29,108.0,107.9659,474972000
2024-09-04,105.41,113.27,104.12,106.21,106.1765,372470312
2024-09-05,104.985,109.65,104.76,107.21,107.1761,306850688
2024-09-06,108.04,108.15,100.95,102.83,102.7975,413638125
2024-09-09,104.88,106.55,103.69,106.47,106.4364,273912000
2024-09-10,107.81,109.4,104.95,108.1,108.0659,268283688
2024-09-11,109.39,117.19,107.42,116.91,116.8731,441422406
2024-09-12,116.84,120.79,115.38,119.14,119.1126,367100500
2024-09-13,119.08,119.955,117.6,119.1,119.0726,238358297
2024-09-16,116.79,118.18,114.36,116.78,116.7531,248772297
2024-09-17,118.17,118.8,114.83,115.59,115.5634,231925906
2024-09-18,115.89,117.7,113.22,113.37,113.3439,310318906
2024-09-19,117.35,119.66,117.25,117.87,117.8429,293506406
2024-09-20,117.06,118.6181,115.3901,116.0,115.9733,382462406
2024-09-23,116.55,116.99,114.86,116.26,116.2332,206228500
2024-09-24,116.515,121.8,115.38,120.87,120.8422,354966781
2024-09-25,122.02,124.94,121.61,123.51,123.4816,284692906
2024-09-26,126.8,127.665,121.8,124.04,124.0114,302582906
2024-09-27,123.97,124.03,119.26,121.4,121.372,271009219
2024-09-30,118.31,121.5,118.15,121.44,121.412,227053703
2024-10-01,121.765,122.4351,115.79,117.0,116.9731,302094500
2024-10-02,116.44,119.38,115.14,118.85,118.8226,221845906
2024-10-03,120.92,124.36,120.3401,122.85,122.8217,277118031
2024-10-04,124.94,125.04,121.83,124.92,124.8912,244465594
