timestamp,open,high,low,close,adj_close,volume
2024-07-15,240.45,244.66,240.45,244.0,241.3805,3054400
2024-07-16,244.14,249.76,243.8,249.63,246.95,3074600
2024-07-17,248.81,250.84,247.38,249.96,247.2765,2471900
2024-07-18,250.8,253.73,247.76,249.2,246.5246,4053300
2024-07-19,241.8,243.38,237.65,242.38,239.7779,5750400
2024-07-22,243.01,245.61,239.9,244.75,242.1224,2590000
2024-07-23,246.96,248.99,245.04,246.9,244.2493,2564000
2024-07-24,245.0,245.62,240.67,240.99,238.4028,2838100
2024-07-25,240.0,244.96,239.39,240.18,237.6015,3828800
2024-07-26,241.93,246.39,241.88,245.89,243.2502,2174400
2024-07-29,246.63,247.96,244.31,247.89,245.2287,2059300
2024-07-30,249.46,253.68,249.23,252.48,249.7694,2498800
2024-07-31,253.11,256.24,252.43,253.04,250.3234,2180700
2024-08-01,253.85,255.0,246.41,248.68,246.0102,3929700
2024-08-02,244.51,244.65,230.05,232.28,229.7863,6902600
2024-08-05,226.64,230.78,222.03,225.92,223.4946,4890700
2024-08-06,226.96,233.18,226.5,231.12,228.6387,3148200
2024-08-07,234.02,236.17,228.51,228.8,226.3437,2665300
2024-08-08,231.05,234.5,231.01,233.54,231.0328,2239200
2024-08-09,233.52,238.34,233.09,237.85,235.2965,1956400
2024-08-12,238.2,238.99,235.4,237.05,234.5051,1747000
2024-08-13,238.71,239.27,236.47,238.99,236.4243,1913200
2024-08-14,239.81,244.09,239.51,243.76,241.143,2132500
2024-08-15,247.77,250.36,245.35,249.5,246.8214,2656800
2024-08-16,249.39,251.75,249.13,251.71,249.0077,2149700
2024-08-19,252.0,254.11,251.84,254.05,251.3226,1653400
2024-08-20,254.22,254.62,252.26,253.08,250.363,1659700
2024-08-21,249.64,249.82,243.35,246.3,243.6558,3502500
2024-08-22,246.77,248.92,245.76,247.76,245.1001,1981300
2024-08-23,248.0,252.17,248.0,251.3,248.6021,1868200
2024-08-26,252.42,256.16,251.95,253.88,251.1544,1931000
2024-08-27,253.7,256.68,253.7,255.03,252.2921,2518100
2024-08-28,254.21,258.63,253.75,257.09,254.3299,2557100
2024-08-29,258.0,261.57,256.83,259.84,257.0504,2423500
2024-08-30,260.49,261.75,256.1,258.65,255.8732,3442100
2024-09-03,255.77,257.48,252.79,254.31,251.5798,2970300
2024-09-04,254.99,256.58,250.66,251.74,249.0374,3062600
2024-09-05,252.71,253.17,248.37,251.84,249.1363,2711200
2024-09-06,251.29,253.57,243.32,244.06,241.4398,3653000
2024-09-09,248.25,253.15,247.53,250.92,248.2262,3080800
2024-09-10,251.72,252.5,240.59,245.42,242.7852,3630900
2024-09-11,244.4,254.63,243.5,254.18,251.4512,3149900
2024-09-12,254.16,257.0,252.59,255.15,252.4108,2279600
2024-09-13,256.23,260.21,255.75,259.0,256.2194,2199200
2024-09-16,261.31,262.85,259.15,261.09,258.287,2170200
2024-09-17,261.52,267.22,261.35,265.4,262.5507,2765700
2024-09-18,264.4,266.35,261.0,262.18,259.3653,2577400
2024-09-19,267.83,270.1,266.35,268.75,265.8648,2973300
2024-09-20,268.4,271.49,266.95,268.99,266.1022,5847200
2024-09-23,271.36,272.41,267.05,267.3,264.4303,2534900
2024-09-24,267.77,268.5,263.03,266.21,263.352,2340300
2024-09-25,267.09,268.72,265.55,266.17,263.3125,2116300
2024-09-26,268.29,268.99,266.34,268.15,265.2712,1430600
2024-09-27,268.0,272.68,267.42,271.06,268.15,2231900
2024-09-30,270.1,271.48,267.29,271.2,268.2885,2113100
2024-10-01,271.28,271.83,266.52,268.6,265.7164,2429500
2024-10-02,268.6,271.39,266.25,270.92,268.0115,2009500
2024-10-03,269.64,271.1,267.64,268.59,265.7065,1614500
2024-10-04,272.25,276.79,270.0,275.97,273.7206,2239600
2024-10-07,274.35,276.31,271.55,273.79,271.5584,3287500
2024-10-08,271.25,272.5,266.16,269.11,266.9165,3332800
2024-10-09,268.81,271.59,268.42,271.42,269.2077,2087000
2024-10-10,270.93,272.9,269.88,270.47,268.2654,2052800
2024-10-11,271.38,277.11,271.0,276.16,273.9091,1723200
2024-10-14,276.16,277.7,275.11,276.52,274.2661,1399000
2024-10-15,280.57,281.42,276.9,277.31,275.0497,2264600
2024-10-16,278.88,281.87,277.69,281.68,279.3841,2243600
2024-10-17,284.0,286.36,282.48,285.78,283.4507,3571900
2024-10-18,276.8,279.2,269.05,276.79,274.5339,7884400
2024-10-21,275.0,276.36,269.53,270.74,268.5332,4092700
2024-10-22,270.62,272.83,268.58,272.4,270.1797,2595400
2024-10-23,272.0,273.35,268.96,271.23,269.0193,2051100
2024-10-24,270.23,271.23,268.71,269.98,267.7794,3490600
2024-10-25,271.65,273.17,266.35,267.35,265.1709,2993300
2024-10-28,269.24,271.97,267.68,271.47,269.2573,2336900
2024-10-29,270.3,271.8,269.58,270.43,268.2258,1749000
2024-10-30,271.0,275.07,270.27,274.08,271.846,2152900
2024-10-31,273.7,274.08,268.64,270.08,267.8786,2315400
2024-11-01,272.3,274.75,270.95,272.69,270.4674,2508300
2024-11-04,272.33,272.82,269.71,270.19,267.9877,1944000
2024-11-05,271.72,276.18,271.19,275.94,273.6909,1859600
2024-11-06,288.0,296.83,286.81,295.16,292.7542,5380500
2024-11-07,292.32,293.04,284.65,286.82,284.4822,3876900
2024-11-08,286.68,290.1,285.95,287.6,285.2558,1814400
2024-11-11,290.49,294.18,290.43,292.97,290.5821,2299500
2024-11-12,292.0,293.55,287.58,288.51,286.1584,2251400
2024-11-13,287.92,290.61,287.44,287.64,285.2955,2118100
2024-11-14,288.34,290.56,287.36,288.3,285.9501,2979400
2024-11-15,288.0,290.55,285.49,286.87,284.5318,2614400
2024-11-18,286.94,287.52,283.61,285.54,283.2126,2074400
2024-11-19,281.89,286.62,281.31,285.55,283.2225,2512900
2024-11-20,286.15,288.33,285.09,287.71,285.3649,2387400
2024-11-21,289.82,294.07,287.53,293.0,290.6118,2410300
2024-11-22,293.4,301.92,292.51,301.3,298.8442,3788900
2024-11-25,303.05,305.8,302.5,305.21,302.7223,3478400
2024-11-26,305.61,306.97,302.0,305.57,303.0794,2130500
2024-11-27,307.0,307.82,302.79,304.25,301.7701,1697000
2024-11-29,307.25,307.79,304.67,304.68,302.1966,1326600
2024-12-02,306.21,306.85,299.91,302.26,299.7963,2166900
2024-12-03,303.84,304.99,301.14,302.11,299.6476,2128700
2024-12-04,302.0,303.53,300.71,302.6,300.1336,1561200
2024-12-05,302.28,303.43,300.32,300.53,298.0804,2793600
2024-12-06,301.64,304.74,300.62,303.99,301.5122,1797600
2024-12-09,304.07,305.07,296.16,296.72,294.3015,2377900
2024-12-10,297.43,304.98,296.51,302.11,299.6476,2967800
2024-12-11,303.37,304.13,299.54,302.34,299.8757,2071200
2024-12-12,303.63,304.45,300.26,300.3,297.8523,1668100
2024-12-13,302.46,304.32,301.25,302.14,299.6773,1662000
2024-12-16,303.7,304.2,300.83,303.57,301.0957,1813700
2024-12-17,302.33,303.03,299.7,301.34,298.8838,3611500
2024-12-18,302.6,303.59,286.43,287.78,285.4344,3541200
2024-12-19,293.02,296.86,291.2,293.08,290.6912,3540200
2024-12-20,292.35,302.72,292.0,298.65,296.2158,6232400
2024-12-23,296.48,299.76,295.19,298.8,296.3645,1902400
2024-12-24,299.29,303.62,298.0,303.46,300.9865,862900
2024-12-26,301.48,304.89,301.01,303.99,301.5122,1228900
2024-12-27,300.85,305.09,298.71,301.05,298.5962,1676000
2024-12-30,297.35,299.7,294.13,297.33,294.9065,2392800
2024-12-31,298.05,298.87,295.67,296.79,294.3709,1231300
2025-01-02,300.0,300.34,294.62,298.43,295.9975,1930100
2025-01-03,300.68,303.43,297.53,303.08,301.3164,1979600
2025-01-06,304.32,305.15,300.17,301.88,300.1234,2714000
2025-01-07,304.0,304.38,296.85,302.02,300.2626,2058800
2025-01-08,301.9,304.2,298.85,302.85,301.0878,2061300
2025-01-10,300.43,301.32,293.16,293.3,291.5933,2685500
2025-01-13,292.52,297.71,291.16,297.02,295.2917,2202800
2025-01-14,299.6,300.54,296.73,300.36,298.6122,2370900
2025-01-15,305.0,313.96,304.21,312.32,310.5027,3099500
2025-01-16,312.7,314.0,310.13,311.48,309.6675,2361000
2025-01-17,313.02,315.4,310.77,312.56,310.7413,2183500
2025-01-21,316.94,319.7,315.0,317.95,316.0999,2779100
2025-01-22,318.31,322.82,317.68,322.25,320.3749,2927400
2025-01-23,323.55,326.27,321.99,325.87,323.9738,3935800
2025-01-24,324.4,324.47,313.73,321.34,319.4702,6260100
2025-01-27,318.13,318.83,311.84,316.42,314.5788,3099100
2025-01-28,316.64,317.87,310.72,317.04,315.1952,2431300
2025-01-29,316.63,319.48,314.14,315.25,313.4156,2155400
2025-01-30,317.0,321.89,316.0,318.95,317.0941,2517400
2025-01-31,320.91,321.64,315.51,317.45,315.6028,2034000
2025-02-03,312.19,317.0,309.19,316.53,314.6882,1997200
2025-02-04,315.25,317.36,313.11,315.83,313.9922,1884100
2025-02-05,317.94,320.71,315.1,320.53,318.6649,2065700
2025-02-06,323.1,323.25,317.21,320.15,318.2871,1730400
2025-02-07,320.83,321.4,316.29,316.77,314.9268,1607100
2025-02-10,318.45,318.45,306.01,310.26,308.4546,3227000
2025-02-11,308.53,310.51,306.34,309.57,307.7687,1856100
2025-02-12,306.85,307.96,303.91,306.4,304.6171,2238400
2025-02-13,307.55,309.63,305.88,307.5,305.7107,1975200
2025-02-14,307.43,311.85,307.42,311.04,309.2301,1725500
2025-02-18,313.39,313.69,309.03,312.85,311.0296,2024500
2025-02-19,310.38,312.0,306.87,309.92,308.1166,2148200
2025-02-20,309.72,309.96,298.69,303.86,302.0919,2830300
2025-02-21,304.94,304.94,293.85,295.4,293.6811,3280200
2025-02-24,297.11,298.98,292.42,295.53,293.8103,2450600
2025-02-25,296.99,298.41,289.53,293.34,291.6331,2511700
2025-02-26,295.14,299.34,293.67,296.1,294.377,1899400
2025-02-27,296.0,301.0,293.04,294.2,292.4881,2031800
2025-02-28,296.29,301.07,294.97,300.96,299.2088,3336300
2025-03-03,301.43,303.46,293.11,295.49,293.7706,2342500
2025-03-04,291.57,291.77,277.58,283.47,281.8205,5901200
2025-03-05,283.0,286.12,280.63,284.18,282.5264,2569200
2025-03-06,279.8,282.16,274.53,275.64,274.0361,2944200
2025-03-07,273.66,274.17,264.71,273.21,271.6202,3817000
2025-03-10,267.71,268.59,257.45,261.32,259.7994,4284100
2025-03-11,257.46,260.24,253.54,255.39,253.9039,4925600
2025-03-12,260.18,262.82,255.0,260.75,259.2327,5514900
2025-03-13,259.65,261.51,253.52,256.43,254.9379,4194000
2025-03-14,260.15,266.66,259.0,265.63,264.0843,4336800
2025-03-17,265.19,266.44,261.27,264.38,262.8416,2975800
2025-03-18,264.6,265.5,260.46,262.72,261.1913,3251700
2025-03-19,263.03,272.01,261.26,270.65,269.0751,2894200
2025-03-20,269.03,274.55,268.22,270.83,269.2541,2129500
2025-03-21,267.85,270.56,265.16,270.51,268.9359,4229700
2025-03-24,275.23,278.25,274.23,277.86,276.2432,2651400
2025-03-25,278.9,279.79,276.21,279.28,277.6549,2767600
2025-03-26,280.0,282.13,274.6,276.0,274.394,2578600
2025-03-27,274.86,275.5,270.54,272.02,270.4372,2312000
2025-03-28,270.63,272.64,263.01,265.48,263.9352,3261500
2025-03-31,262.49,270.34,259.0,269.05,267.4844,3946000
2025-04-01,265.74,270.87,265.12,270.48,268.9061,2881400
2025-04-02,266.89,277.32,266.57,275.25,273.6484,2473700
2025-04-03,260.2,261.0,247.18,247.82,246.378,7736200
2025-04-04,237.92,238.97,228.62,233.68,233.0915,9097500
2025-04-07,225.29,241.94,220.43,234.28,233.69,6283600
2025-04-08,245.83,247.0,227.36,231.39,230.8073,4782100
2025-04-09,226.96,264.77,226.26,262.36,261.6993,8640600
2025-04-10,255.02,255.5,238.52,246.89,246.2682,4799900
2025-04-11,246.89,252.77,243.14,251.13,250.4976,4413500
2025-04-14,256.52,257.62,252.16,255.38,254.7369,3067000
2025-04-15,256.0,260.63,255.3,257.86,257.2106,3509100
2025-04-16,255.16,258.94,249.63,252.92,252.2831,4244900
2025-04-17,252.95,255.62,247.1,251.31,250.6771,3906800
2025-04-21,248.85,250.26,239.27,242.51,241.8993,4302900
2025-04-22,247.12,253.24,246.37,252.42,251.7843,2324100
2025-04-23,261.87,270.17,259.26,260.14,259.4849,3872900
2025-04-24,258.07,268.0,258.0,267.32,266.6468,2696300
2025-04-25,267.0,268.86,264.0,264.81,264.1431,1940100
2025-04-28,264.94,268.0,262.53,264.95,264.2828,1561500
2025-04-29,265.43,267.48,261.83,267.02,266.3476,1730800
2025-04-30,260.96,267.42,257.21,266.41,265.7391,3522700
2025-05-01,268.0,272.66,266.52,268.54,267.8637,2473800
2025-05-02,274.5,278.1,273.1,276.85,276.1528,3099300
2025-05-05,275.46,281.59,274.08,278.03,277.3298,2416300
2025-05-06,274.48,278.12,273.61,275.37,274.6765,3064000
2025-05-07,277.34,278.81,273.89,276.24,275.5443,2329200
2025-05-08,279.73,285.5,278.73,283.66,282.9456,3418000
2025-05-09,285.0,287.0,282.97,284.51,283.7935,2704600
2025-05-12,297.34,299.17,294.73,298.92,298.1672,4089000
2025-05-13,300.0,303.02,298.82,302.3,301.5387,3531700
2025-05-14,303.15,303.62,299.45,300.1,299.3442,1954400
2025-05-15,298.05,300.93,297.0,299.55,298.7956,1955000
2025-05-16,300.36,301.65,297.83,299.72,298.9652,2962200
2025-05-19,297.01,300.89,295.69,299.3,298.5463,2751300
2025-05-20,296.49,298.2,294.19,296.17,295.4241,2706600
2025-05-21,293.04,294.12,285.11,286.0,285.2798,3447500
2025-05-22,285.63,289.05,285.07,287.18,286.4568,2051800
