timestamp,open,high,low,close,adj_close,volume
2024-07-15,60.25,61.02,59.82,60.47,60.47,9442989
2024-07-16,60.8,62.02,60.68,61.81,61.81,9198845
2024-07-17,61.11,61.84,60.655,61.24,61.24,8322110
2024-07-18,60.55,61.33,59.94,60.0,60.0,9102024
2024-07-19,59.81,59.83,58.75,59.33,59.33,9352934
2024-07-22,59.9,60.79,59.52,60.77,60.77,7489501
2024-07-23,60.72,60.95,59.69,59.71,59.71,7572010
2024-07-24,59.55,59.66,57.98,58.07,58.07,11801730
2024-07-25,58.16,58.65,57.2,57.22,57.22,12515750
2024-07-26,57.6,58.31,56.97,58.29,58.29,11323430
2024-07-29,58.5,59.1,58.07,58.94,58.94,12346840
2024-07-30,62.775,65.06,62.43,64.0,64.0,44232793
2024-07-31,65.0,66.99,64.17,65.78,65.78,25825920
2024-08-01,65.78,67.3,65.02,65.31,65.31,19086359
2024-08-02,64.0,64.04,60.89,61.98,61.98,23117061
2024-08-05,60.7,61.055,58.65,60.46,60.46,17445400
2024-08-06,60.6,63.58,60.3,62.75,62.75,14358870
2024-08-07,63.345,65.01,62.64,62.74,62.74,13464350
2024-08-08,63.55,64.675,63.1,64.28,64.28,9761208
2024-08-09,64.8,65.5,64.47,64.72,64.72,8605324
2024-08-12,64.95,65.13,63.285,63.46,63.46,7519467
2024-08-13,64.0,65.64,63.72,65.11,65.11,8638603
2024-08-14,65.06,66.39,64.66,66.14,66.14,8944776
2024-08-15,67.16,68.12,67.05,67.94,67.94,12968280
2024-08-16,67.37,68.55,67.37,67.96,67.96,9526778
2024-08-19,68.22,69.46,68.17,69.43,69.43,9578068
2024-08-20,70.0,72.56,69.43,71.89,71.89,23545971
2024-08-21,72.065,72.77,70.87,71.46,71.46,10455490
2024-08-22,71.74,73.25,70.92,71.52,71.52,11811120
2024-08-23,72.0,72.0699,70.84,71.7,71.7,8222231
2024-08-26,72.07,73.03,71.67,72.04,72.04,9062957
2024-08-27,71.75,72.35,71.3,71.59,71.59,9396932
2024-08-28,71.27,71.5899,70.025,70.43,70.43,9277660
2024-08-29,71.4,73.93,71.25,73.16,73.16,13181590
2024-08-30,73.51,73.69,71.76,72.43,72.43,9634963
2024-09-03,71.755,72.9484,71.4,72.0,72.0,8567570
2024-09-04,71.605,73.24,71.59,72.61,72.61,8368990
2024-09-05,73.66,74.4,71.015,72.03,72.03,11473840
2024-09-06,71.94,72.05,68.55,68.89,68.89,12315820
2024-09-09,70.392,70.65,68.25,69.35,69.35,11869340
2024-09-10,69.34,69.74,67.15,68.85,68.85,12317450
2024-09-11,69.16,69.7,67.76,69.35,69.35,12344870
2024-09-12,69.14,70.38,69.04,70.36,70.36,8376713
2024-09-13,70.04,70.6202,69.8601,70.1,70.1,7572594
2024-09-16,70.46,71.24,70.0699,71.07,71.07,6494997
2024-09-17,71.93,72.17,71.12,71.77,71.77,6187212
2024-09-18,71.45,73.87,71.36,73.12,73.12,13498160
2024-09-19,75.0,78.245,74.81,77.57,77.57,21662381
2024-09-20,77.31,77.57,75.462,76.76,76.76,27274650
2024-09-23,77.53,78.8,77.35,77.67,77.67,12839810
2024-09-24,77.88,78.83,77.67,78.34,78.34,14724840
2024-09-25,78.23,79.26,77.34,77.36,77.36,13822400
2024-09-26,78.945,80.43,78.47,80.08,80.08,13316660
2024-09-27,80.4,80.6299,77.73,77.88,77.88,11575280
2024-09-30,77.87,78.5952,77.24,78.03,78.03,6853835
2024-10-01,78.21,79.01,76.39,77.47,77.47,10608720
2024-10-02,77.47,77.77,76.18,77.44,77.44,8073322
2024-10-03,76.53,77.4,76.04,77.31,77.31,9121261
2024-10-04,78.16,79.53,77.985,79.36,79.36,10083590
2024-10-07,79.29,80.49,78.615,80.26,80.26,9206569
2024-10-08,79.99,81.3999,79.575,81.16,81.16,8618496
2024-10-09,80.88,82.0,80.85,81.65,81.65,6925969
2024-10-10,79.94,80.075,78.53,78.98,78.98,11326110
2024-10-11,79.54,80.7263,79.16,80.51,80.51,7744777
2024-10-14,80.34,80.98,79.82,80.67,80.67,5865449
2024-10-15,80.15,81.06,78.65,79.55,79.55,7291606
2024-10-16,79.81,80.85,79.45,80.82,80.82,5434792
2024-10-17,80.75,80.9,79.225,79.82,79.82,8653971
2024-10-18,79.5,80.97,78.94,80.94,80.94,8844338
2024-10-21,80.315,81.36,80.04,80.56,80.56,7450264
2024-10-22,80.05,81.42,80.04,80.91,80.91,7571253
2024-10-23,81.24,82.24,80.09,80.83,80.83,7632139
2024-10-24,81.235,82.48,80.92,81.39,81.39,7398779
2024-10-25,82.01,82.8,81.4,81.7,81.7,7201013
2024-10-28,82.03,83.7,81.88,83.59,83.59,15243510
2024-10-29,78.04,81.25,76.81,80.28,80.28,35206391
2024-10-30,79.03,79.71,77.99,78.22,78.22,14910500
2024-10-31,78.49,79.82,78.3,79.3,79.3,13919260
2024-11-01,77.865,78.3089,76.46,77.25,77.25,16473609
2024-11-04,77.26,78.44,77.0,78.13,78.13,10257040
2024-11-05,77.738,79.41,77.738,79.25,79.25,6573919
2024-11-06,81.345,81.69,79.995,81.41,81.41,11546540
2024-11-07,81.695,82.74,81.13,81.35,81.35,7994293
2024-11-08,81.46,83.07,81.35,83.01,83.01,8144180
2024-11-11,84.07,87.47,83.38,86.94,86.94,15459380
2024-11-12,86.88,87.92,85.6746,86.4,86.4,10036910
2024-11-13,86.8,87.9,86.08,87.31,87.31,9256571
2024-11-14,87.06,87.4725,85.475,85.79,85.79,8468252
2024-11-15,85.35,86.2,85.1014,85.83,85.83,8083167
2024-11-18,86.055,86.84,84.575,84.67,84.67,10152570
2024-11-19,82.99,84.235,82.5,84.09,84.09,12442730
2024-11-20,84.51,85.6,84.24,84.74,84.74,6076348
2024-11-21,85.16,85.49,84.21,84.82,84.82,7250051
2024-11-22,84.68,86.8,84.57,86.77,86.77,6785992
2024-11-25,87.99,88.74,86.97,87.77,87.77,12998270
2024-11-26,87.4,88.18,86.9,86.94,86.94,5610415
2024-11-27,87.55,87.66,86.27,86.57,86.57,5477894
2024-11-29,86.39,87.08,85.82,86.77,86.77,4469740
2024-12-02,86.55,87.47,85.84,86.53,86.53,7273536
2024-12-03,86.4,86.4,84.615,85.14,85.14,8189778
2024-12-04,85.68,90.14,85.24,89.33,89.33,15535960
2024-12-05,89.59,90.27,88.27,89.045,89.045,9025551
2024-12-06,89.49,90.04,88.545,89.88,89.88,6955544
2024-12-09,92.25,93.66,89.73,90.0,90.0,10714200
2024-12-10,89.94,90.0,88.375,88.76,88.76,6697466
2024-12-11,88.62,91.03,87.84,90.75,90.75,6657199
2024-12-12,90.43,91.17,89.335,89.4,89.4,4711138
2024-12-13,90.42,91.185,89.82,91.02,91.02,8358050
2024-12-16,90.79,91.46,89.52,91.3,91.3,7402470
2024-12-17,90.9,92.0,90.23,90.86,90.86,8395584
2024-12-18,90.695,91.09,85.1764,85.45,85.45,12583700
2024-12-19,86.28,88.42,86.16,86.78,86.78,9522428
2024-12-20,84.91,88.23,84.5,87.13,87.13,22052711
