timestamp,open,high,low,close,adj_close,volume
2024-07-15,128.0,128.34,127.2,128.12,123.9356,6918500
2024-07-16,127.87,129.03,125.2,125.44,121.3431,8194400
2024-07-17,125.47,126.69,124.56,125.89,121.7784,7628000
2024-07-18,125.3,125.6,122.37,124.25,120.192,9501400
2024-07-19,125.3,126.99,125.18,125.77,121.6623,6848800
2024-07-22,125.95,126.49,125.03,125.69,121.5849,4341800
2024-07-23,124.99,125.62,124.18,124.38,120.3177,4285400
2024-07-24,124.97,126.17,124.68,125.92,121.8074,6338500
2024-07-25,126.03,127.85,125.71,125.85,121.7397,7357100
2024-07-26,127.24,128.73,125.05,125.26,121.169,6467000
2024-07-29,125.78,127.99,124.92,127.78,123.6067,9139500
2024-07-30,123.48,123.94,113.91,115.25,111.4859,35509400
2024-07-31,116.0,117.84,112.22,113.13,109.4351,22733000
2024-08-01,113.13,114.47,111.41,113.82,110.1026,14117500
2024-08-02,115.16,117.3,114.36,115.2,111.4375,16562300
2024-08-05,114.95,115.12,111.34,112.31,108.6419,13334000
2024-08-06,112.3,113.08,110.92,111.15,107.5198,9761900
2024-08-07,111.68,112.55,110.72,112.49,108.816,9756500
2024-08-08,112.92,114.23,112.57,113.92,110.1993,8278200
2024-08-09,113.78,114.72,112.87,114.55,110.8088,5914100
2024-08-12,114.71,114.71,113.11,113.48,109.7737,6536000
2024-08-13,113.57,114.87,112.84,114.39,110.654,9040300
2024-08-14,113.66,113.93,111.51,113.58,109.8704,11029400
2024-08-15,114.17,114.5,112.57,113.31,109.6093,9685100
2024-08-16,113.61,113.72,112.62,113.67,109.9575,10102300
2024-08-19,113.66,114.6,113.31,114.42,110.683,6177500
2024-08-20,114.76,115.3,114.55,115.14,111.3795,5392300
2024-08-21,114.78,116.6,114.55,116.03,112.2404,8144100
2024-08-22,116.3,116.72,115.22,116.55,112.7434,8201200
2024-08-23,116.8,116.81,115.92,116.6,112.7918,8368200
2024-08-26,116.73,117.9,116.16,116.27,112.4726,6518700
2024-08-27,116.27,116.62,115.25,116.5,112.6951,5502600
2024-08-28,116.6,118.02,116.24,117.4,113.5657,5403200
2024-08-29,117.93,118.4,116.79,117.46,113.6237,7202500
2024-08-30,117.27,118.75,117.15,118.45,114.5814,8876500
2024-09-03,118.26,118.84,116.42,116.58,112.7725,7640300
2024-09-04,116.66,116.73,114.47,115.8,112.0179,7693400
2024-09-05,116.61,120.07,116.35,118.59,114.7168,12009700
2024-09-06,119.1,120.3,117.65,117.84,113.9913,8577300
2024-09-09,113.15,116.9,112.41,115.41,111.6407,14880200
2024-09-10,115.21,116.09,113.33,115.33,111.5633,12734500
2024-09-11,114.94,115.89,114.27,114.71,110.9635,7836600
2024-09-12,114.47,115.51,114.04,115.25,111.4859,8330900
2024-09-13,116.09,116.77,115.0,115.86,112.076,6709600
2024-09-16,115.8,118.37,115.8,117.96,114.8708,7846100
2024-09-17,118.97,119.14,117.73,118.29,115.1922,7914900
2024-09-18,118.2,119.38,117.87,118.64,115.533,11135600
2024-09-19,118.9,119.2,116.29,117.23,114.1599,9963000
2024-09-20,117.27,117.5,116.41,117.17,114.1015,21200900
2024-09-23,117.2,118.16,115.52,115.63,112.6018,6665300
2024-09-24,115.85,116.26,114.32,114.96,111.9494,9840400
2024-09-25,115.3,116.02,114.62,114.73,111.7254,7902300
2024-09-26,113.88,114.0,112.93,113.09,110.1284,11132100
2024-09-27,113.17,114.34,113.0,113.69,110.7126,11920100
2024-09-30,113.61,114.01,112.7,113.56,110.586,10936900
2024-10-01,113.96,114.79,113.11,114.74,111.7351,7715500
2024-10-02,114.55,114.6,111.98,112.08,109.1448,9041800
2024-10-03,111.82,112.08,109.83,110.18,107.2946,10280600
2024-10-04,109.49,110.3,109.39,109.77,106.8953,9704700
2024-10-07,109.7,110.98,108.18,108.59,105.7462,8654800
2024-10-08,107.97,108.75,107.81,108.52,105.678,8832400
