timestamp,open,high,low,close,adj_close,volume
2024-07-15,194.56,196.19,190.83,192.72,192.72,40683230
2024-07-16,195.59,196.62,192.24,193.02,193.02,33994711
2024-07-17,191.35,191.58,185.99,187.93,187.93,48076141
2024-07-18,189.59,189.68,181.448,183.75,183.75,51043633
2024-07-19,181.14,184.93,180.11,183.13,183.13,43081832
2024-07-22,185.0,185.06,182.48,182.55,182.55,39931922
2024-07-23,184.1,189.39,183.56,186.41,186.41,47537672
2024-07-24,183.2,185.45,180.41,180.83,180.83,41532359
2024-07-25,182.91,183.8958,176.8,179.85,179.85,44464160
2024-07-26,180.39,183.19,180.24,182.5,182.5,29505961
2024-07-29,183.84,184.75,182.38,183.2,183.2,33270121
2024-07-30,184.72,185.86,179.38,181.71,181.71,39508566
2024-07-31,185.05,187.94,184.46,186.98,186.98,41667328
2024-08-01,189.285,190.6,181.87,184.07,184.07,70435641
2024-08-02,166.75,168.77,160.55,167.9,167.9,141448406
2024-08-05,154.21,162.96,151.61,161.02,161.02,83149438
2024-08-06,161.71,165.08,158.5404,161.93,161.93,59950832
2024-08-07,166.55,167.58,161.43,162.77,162.77,48408238
2024-08-08,165.165,166.6899,162.55,165.8,165.8,44616207
2024-08-09,166.4,168.55,165.85,166.94,166.94,36401047
2024-08-12,168.14,168.55,166.1101,166.8,166.8,30072789
2024-08-13,167.81,171.04,167.1,170.23,170.23,39237922
2024-08-14,172.11,172.28,168.86,170.1,170.1,28843801
2024-08-15,174.86,177.91,173.99,177.59,177.59,51698512
2024-08-16,177.04,178.34,176.2601,177.06,177.06,31489180
2024-08-19,177.64,178.3,176.16,178.22,178.22,31129811
2024-08-20,177.92,179.01,177.4308,178.88,178.88,26255199
2024-08-21,179.92,182.385,178.8937,180.11,180.11,35599121
2024-08-22,181.38,181.47,175.68,176.13,176.13,32047480
2024-08-23,177.34,178.9699,175.24,177.04,177.04,29150090
2024-08-26,176.7,177.4682,174.3,175.5,175.5,22366240
2024-08-27,174.15,174.89,172.25,173.12,173.12,29841980
2024-08-28,173.69,173.69,168.92,170.8,170.8,29045029
2024-08-29,173.22,174.29,170.81,172.12,172.12,26407820
2024-08-30,172.78,178.9,172.6,178.5,178.5,43429359
2024-09-03,177.55,178.26,175.26,176.25,176.25,37751800
2024-09-04,174.48,175.98,172.54,173.33,173.33,30309230
2024-09-05,175.0,179.875,174.995,177.89,177.89,40170527
2024-09-06,177.24,178.38,171.16,171.39,171.39,41466539
2024-09-09,174.53,175.85,173.51,175.4,175.4,29037359
2024-09-10,177.49,180.5,176.79,179.55,179.55,36233801
2024-09-11,180.095,184.99,175.73,184.52,184.52,42564699
2024-09-12,184.8,187.41,183.54,187.0,187.0,33622480
2024-09-13,187.0,188.5,185.91,186.49,186.49,26495350
2024-09-16,185.29,185.81,183.36,184.89,184.89,26065490
2024-09-17,186.85,189.45,186.14,186.88,186.88,26091680
2024-09-18,186.45,188.8,185.06,186.43,186.43,34448129
2024-09-19,190.04,190.99,188.47,189.87,189.87,39543168
2024-09-20,190.23,191.84,187.41,191.6,191.6,100378602
2024-09-23,191.64,194.45,190.57,193.88,193.88,36993113
2024-09-24,194.27,195.37,190.13,193.96,193.96,43478930
2024-09-25,193.75,193.9498,192.16,192.53,192.53,26391141
2024-09-26,194.31,194.53,189.54,191.16,191.16,36334848
2024-09-27,190.68,190.9,187.34,187.97,187.97,36002320
2024-09-30,187.14,188.49,184.65,186.33,186.33,41680398
2024-10-01,184.9,186.19,183.4519,185.13,185.13,36044910
2024-10-02,184.44,186.6,184.04,184.76,184.76,23704061
2024-10-03,183.045,183.44,180.875,181.96,181.96,30204301
2024-10-04,185.75,187.6,183.6,186.51,186.51,41079008
2024-10-07,182.95,183.6,180.25,180.8,180.8,42364199
2024-10-08,181.915,183.09,180.92,182.72,182.72,26372090
2024-10-09,182.82,185.845,182.05,185.17,185.17,26343119
2024-10-10,187.13,188.134,185.83,186.65,186.65,27785039
2024-10-11,186.63,189.9284,186.3,188.82,188.82,25751561
2024-10-14,189.78,189.83,187.36,187.54,187.54,22614410
2024-10-15,187.63,188.41,184.58,187.69,187.69,32178930
2024-10-16,187.05,187.78,185.61,186.89,186.89,23456811
2024-10-17,188.22,188.94,186.0,187.53,187.53,25039410
2024-10-18,187.15,190.74,186.28,188.99,188.99,37417672
2024-10-21,188.05,189.46,186.4,189.07,189.07,24639391
2024-10-22,188.35,191.5201,186.975,189.7,189.7,29650590
2024-10-23,188.85,189.16,183.69,184.71,184.71,31937090
2024-10-24,185.25,187.11,183.86,186.38,186.38,21647400
2024-10-25,187.85,190.45,187.53,187.83,187.83,29362061
2024-10-28,189.565,190.21,188.21,188.39,188.39,27930840
2024-10-29,188.58,191.4599,187.815,190.83,190.83,35690160
2024-10-30,194.695,195.61,192.42,192.73,192.73,37707551
2024-10-31,190.51,190.6,185.23,186.4,186.4,75146758
2024-11-01,199.0,200.5,197.02,197.93,197.93,99687852
2024-11-04,196.45,197.33,194.3101,195.78,195.78,38492059
2024-11-05,196.04,199.82,195.99,199.5,199.5,30564779
2024-11-06,200.01,207.55,199.14,207.09,207.09,72292172
2024-11-07,207.44,212.25,207.19,210.05,210.05,52878379
2024-11-08,209.72,209.9633,207.44,208.18,208.18,36075848
2024-11-11,208.5,209.65,205.59,206.84,206.84,35456008
