timestamp,open,high,low,close,adj_close,volume
2024-07-15,184.92,188.24,184.92,186.53,185.6308,16474039
2024-07-16,187.36,188.68,183.3736,183.92,183.0334,18290721
2024-07-17,182.965,183.55,179.9,181.02,180.1474,20734070
2024-07-18,181.93,182.5,176.47,177.69,176.8334,25315730
2024-07-19,178.88,180.29,177.13,177.66,176.8036,18881891
2024-07-22,180.59,182.7,180.23,181.67,180.7942,24100350
2024-07-23,182.05,183.61,181.54,181.79,180.9136,36352711
2024-07-24,173.6,176.19,171.82,172.63,171.7978,49585199
2024-07-25,172.52,173.42,167.19,167.28,166.4736,44851969
2024-07-26,167.15,168.09,164.06,167.0,166.1949,41336887
2024-07-29,168.83,170.43,167.99,169.53,168.7127,20293820
2024-07-30,170.24,171.2299,168.44,170.29,169.4691,18959689
2024-07-31,173.24,174.245,170.01,171.54,170.7131,25729090
2024-08-01,170.25,174.05,168.88,170.76,169.9368,24531391
2024-08-02,166.44,168.51,164.67,166.66,165.8566,29130100
2024-08-05,155.5,164.43,154.93,159.25,158.4823,53630672
2024-08-06,159.33,160.57,156.41,158.29,157.5269,49004559
2024-08-07,161.25,162.98,158.47,158.94,158.1738,25138570
2024-08-08,160.51,163.69,160.21,162.03,161.2489,25578840
2024-08-09,160.01,163.79,159.06,163.67,162.881,28602289
2024-08-12,164.35,164.9,161.84,162.29,161.5076,15895290
2024-08-13,163.41,164.73,162.97,164.16,163.3686,18551689
2024-08-14,162.4,163.22,157.71,160.37,159.5969,40591129
2024-08-15,160.5,161.635,159.61,161.3,160.5224,31524250
2024-08-16,161.47,165.06,161.13,162.96,162.1744,24208650
2024-08-19,165.28,166.69,164.26,166.67,165.8665,22416189
2024-08-20,166.9,168.64,166.82,167.18,166.3741,18341529
2024-08-21,165.15,166.85,164.67,165.85,165.0505,22902000
2024-08-22,167.26,167.59,163.31,163.8,163.0104,22493279
2024-08-23,164.72,166.18,163.83,165.62,164.8216,13955740
2024-08-26,166.38,167.55,164.455,166.16,165.359,14190420
2024-08-27,165.835,166.4426,164.46,164.68,163.8861,11821940
2024-08-28,165.035,165.6,161.5284,162.85,162.0649,16407439
2024-08-29,164.31,165.97,160.25,161.78,161.0001,19699770
2024-08-30,162.615,163.66,161.6925,163.38,162.5924,22123811
2024-09-03,161.72,161.85,156.48,157.36,156.6014,38925500
2024-09-04,156.655,159.0,155.9616,156.45,155.6958,19353760
2024-09-05,156.3,159.45,155.9805,157.24,156.482,18688750
2024-09-06,157.3,157.83,150.55,150.92,150.1925,37912129
2024-09-09,152.51,153.4,147.215,148.71,148.1895,39260449
2024-09-10,150.45,151.27,148.34,148.66,148.1397,31118770
2024-09-11,149.92,151.5,147.52,151.16,150.6309,29607689
2024-09-12,153.8,154.82,152.65,154.69,154.1486,29695051
2024-09-13,155.43,158.38,155.21,157.46,156.9089,29591150
2024-09-16,157.31,158.25,156.6,158.06,157.5068,18379779
2024-09-17,159.02,160.55,158.375,159.32,158.7624,20715609
2024-09-18,159.86,160.5,158.595,159.81,159.2506,23677320
2024-09-19,163.71,163.79,161.34,162.14,161.5725,26587730
2024-09-20,163.5,163.73,162.06,163.59,163.0174,40896441
2024-09-23,164.35,165.49,161.67,161.85,161.2835,24150850
2024-09-24,163.03,163.2158,160.69,162.29,161.722,23332150
2024-09-25,161.47,162.81,161.3,161.49,160.9248,18869199
2024-09-26,163.64,164.08,162.28,162.73,162.1604,20319340
2024-09-27,162.81,165.7,162.6261,163.95,163.3762,21101311
2024-09-30,163.32,166.15,163.26,165.85,165.2695,20481301
2024-10-01,167.685,169.16,164.58,166.99,166.4055,28338119
2024-10-02,166.42,167.52,164.73,165.86,165.2795,17760180
2024-10-03,164.41,166.64,163.923,165.86,165.2795,15073100
2024-10-04,168.06,168.23,165.48,167.06,166.4753,19093721
2024-10-07,167.72,168.48,162.75,162.98,162.4095,22463141
2024-10-08,163.94,164.725,162.87,164.38,163.8046,23072730
2024-10-09,163.45,164.84,159.74,161.86,161.2935,31181770
2024-10-10,160.87,163.07,160.395,162.08,161.5127,14144070
2024-10-11,162.13,163.9,161.235,163.24,162.6686,15344250
2024-10-14,163.64,166.226,163.4,164.96,164.3826,19016141
2024-10-15,165.785,167.68,164.625,165.46,164.8809,20247199
2024-10-16,164.53,165.8,163.74,165.16,164.5819,16406029
2024-10-17,165.73,166.37,162.76,162.93,162.3597,21453400
2024-10-18,163.19,164.71,163.08,163.42,162.848,19757660
2024-10-21,162.95,164.5,162.62,164.07,163.4957,20946461
2024-10-22,162.98,165.77,162.98,165.14,164.562,16568119
2024-10-23,164.76,165.82,161.925,162.78,162.2102,18280520
2024-10-24,162.83,163.33,161.01,162.72,162.1505,22412529
2024-10-25,163.67,165.59,163.42,165.27,164.6915,19828881
2024-10-28,168.75,168.75,163.95,166.72,166.1365,32138641
2024-10-29,167.73,170.38,167.0896,169.68,169.0861,42169031
2024-10-30,180.68,182.02,174.0599,174.46,173.8494,68890789
2024-10-31,173.13,176.82,171.0,171.11,170.5111,44768980
2024-11-01,170.07,172.32,168.88,171.29,170.6905,31796480
2024-11-04,169.93,170.73,168.011,169.24,168.6476,21492740
2024-11-05,169.43,170.53,168.84,169.74,169.1459,18242051
2024-11-06,173.8,176.94,173.5,176.51,175.8922,33695539
2024-11-07,177.41,181.08,177.19,180.75,180.1174,25352939
2024-11-08,180.645,180.9,178.08,178.35,177.7258,22006180
2024-11-11,178.58,180.545,178.47,180.35,179.7188,17450350
2024-11-12,179.82,182.49,179.39,181.62,180.9843,25134910
2024-11-13,180.46,180.96,178.54,178.88,178.2539,23184000
2024-11-14,178.28,178.82,174.3218,175.58,174.9654,31007461
2024-11-15,173.73,174.14,171.22,172.49,171.8863,32504650
2024-11-18,173.42,175.438,172.9,175.3,174.6864,20206609
2024-11-19,173.72,178.87,173.56,178.12,177.4966,23434930
2024-11-20,177.34,177.675,173.78,175.98,175.364,18997109
2024-11-21,173.9,174.13,163.7,167.63,167.0433,59734379
2024-11-22,165.85,166.46,163.9,164.76,164.1833,38604594
2024-11-25,166.09,168.63,165.6072,167.65,167.0632,33135262
2024-11-26,167.63,169.82,167.58,169.12,168.5281,20486721
2024-11-27,169.0,169.4832,168.02,169.23,168.6377,19266510
