timestamp,open,high,low,close,adj_close,volume
2024-07-15,61.58,62.58,61.06,62.0,60.8082,8332400
2024-07-16,61.5,62.41,61.24,62.12,60.9259,5007200
2024-07-17,62.5,63.47,62.48,63.15,61.9361,7923800
2024-07-18,63.36,64.76,63.11,63.73,62.5049,9040800
2024-07-19,63.56,64.04,62.35,63.13,61.9165,10018700
2024-07-22,62.53,62.55,61.13,61.21,60.0334,9944100
2024-07-23,61.23,61.23,59.97,60.41,59.2487,8853100
2024-07-24,60.63,60.88,59.91,60.07,58.9153,5568200
2024-07-25,59.84,61.05,59.78,60.53,59.3664,5711700
2024-07-26,60.6,60.76,59.96,60.54,59.3762,5189100
2024-07-29,60.69,60.79,59.58,60.18,59.0232,6335300
2024-07-30,60.09,60.43,59.79,60.27,59.1114,5804200
2024-07-31,61.19,61.35,60.8,60.82,59.6509,5683100
2024-08-01,60.86,60.98,58.77,59.38,58.2385,9600100
2024-08-02,58.62,58.79,56.45,57.67,56.5614,16195900
2024-08-05,55.5,56.69,55.04,56.18,55.1001,13395800
2024-08-06,56.47,56.63,56.03,56.13,55.051,8999100
2024-08-07,57.19,57.2,56.06,56.11,55.0314,9895000
2024-08-08,57.5,59.31,57.1,58.53,57.4049,13799500
2024-08-09,58.64,58.65,57.77,58.41,57.2872,7596900
2024-08-12,58.85,59.11,58.31,58.98,57.8462,6594400
2024-08-13,57.88,57.95,56.97,57.46,56.3554,22503600
2024-08-14,57.74,57.74,56.64,56.94,55.8454,18222200
2024-08-15,57.23,57.93,57.15,57.81,56.6987,10305800
2024-08-16,57.42,57.85,57.26,57.61,56.5026,8914700
2024-08-19,57.91,58.2,57.31,57.39,56.2868,11056500
2024-08-20,57.36,57.37,56.15,56.17,55.0902,14461100
2024-08-21,56.58,56.72,55.75,56.02,54.9431,13709700
2024-08-22,56.06,56.51,55.91,56.1,55.0216,8677000
2024-08-23,56.68,57.26,56.39,57.24,56.1397,12116800
2024-08-26,58.14,58.47,57.23,57.37,56.2672,11299600
2024-08-27,57.34,57.46,56.54,56.84,55.7474,8436300
2024-08-28,56.54,56.92,56.24,56.78,55.6885,7284400
2024-08-29,57.0,57.57,56.41,57.21,56.1103,9452000
2024-08-30,57.04,57.11,56.37,56.98,55.8847,9622300
2024-09-03,56.22,56.23,55.28,55.4,54.335,15361100
2024-09-04,55.4,55.76,54.59,54.63,53.5798,10359500
2024-09-05,55.05,55.06,53.6,53.74,52.707,14145200
2024-09-06,53.72,54.13,51.79,52.03,51.0298,17188000
2024-09-09,52.15,52.77,52.06,52.18,51.1769,11129100
